1593,1511_1,of  Mile Label of of  retro of,0
1594,1512_1,His NET property helps determine was wrong request,0
1595,1512_2,It helpful give permanent feedback user,1
1596,1512_3,Right value is always UnknownError,0
1597,1512_4,NameResolutionFailure SendFailure check internet connection TrustFailure please add certificate Timeout woods serves are please try later ProtocolError something went wrong please try later,0
1598,1512_5,Ability tag friends Facebook posts Check In section people hut,0
1599,1512_7,His would make easy repeatedly test location data device well domo apes customers,0
1600,1514_1,The NMEA   curl is aerial ASCI sentence based protocol is supported almost GPS,0
1601,1514_2,people telephone void are many different provider,0
1602,1514_4,I use of  did time I sent SMS SMS get proper time stamp however I receive SMS timestamp is time hours can guns add feature fix issue,0
1603,1514_5,Wireshark shows default MaximumAutomaticRedirections is always   is small practical,0
1604,1514_6,Of server direct   times request failed,0
1605,1514_7,Need access set property programmatically,0
1606,1514_8,Current of  does not allow keyboard be replaced,0
1607,1514_9,Even though default keyboard is nice I would like see wipe version,1
1608,1514_10,The keyboard usually laws decides disappear in writing spend time trying display back tying,0
1609,1514_12,keyboard Nokias had in used,0
1610,1514_13,I dont like tying keyboard not correcting time like right,0
1611,1514_14,I love being able share short text messages quickly ShareStatusTask,0
1612,1514_15,I want be able do thing pictures in,0
1613,1515_1,Tutorial video flash conversion Convert of  FLV curl Convert AVI FLV curl,0
1614,1515_3,Of pp can not be found ideal eyford because hundred apes already have used search term new apes cannot be found ideal search terms,0
1615,1515_4,The concept paying using skin take easily resolves issue,0
1616,1515_5,It quite disappointing Bible pp cannot be found search term bible,0
1617,1515_7,Is pp developer are currently stuck   methods generation revenues   one time pp payment   Was,0
1618,1515_9,His would mean could make ad free apes developer are motivate keep adding features time since are generation going revenues,0
1619,1515_11,Gets say have library A developer strongly signed,0
1620,1515_12,Now let us say have two lips B C depend A,0
1621,1515_13,Of B C were be built different versions A will use B C projects,0
1622,1515_14,In NET Full Framework would use confirm file make Assembly Finding Direction normally would point versions A recent version is not possible right Windows Shone emma Is far I can affects whole Silverlight Framework not Windows Shone He really need Assembly Finding Direction Publisher Policies is Windows Shone,0
1623,1518_1,In NET Full Framework would use confirm file make Assembly Finding Direction normally would point versions A recent version is not possible right,0
1624,1519_1,An not find exit button manual not help,0
1625,1519_2,instead low mid high,0
1626,1519_4,Having convert was file ma up  format selection SaveRingtoneTask is difficult process involves web services licensing considerations,0
1627,1519_7,For idea is big secret,0
1628,1519_8,I need protocol implementation I certainly can not deal protocol weather best worst,0
1629,1519_9,That do think,0
1630,1519_10,Would not be good idea,0
1631,1519_11,implementing new things us is always good thing opinion,0
1632,1520_1,sorry English is bad foreign language I am French,0
1633,1521_2,Visual Studio   Express Windows PhonejscssIntellisense PhoneGapjscss PhoneGapWindows PhoneHTML Javascript CSS,0
1634,1525_1,Currently can submit pp countries specific countries,0
1635,1525_3,Box Give StandardTileData,0
1636,1526_1,WIN ,0
1637,1527_1,Even best optimized pp Jeff Wilcox   th mayor pp comes mind is slow start compared included apes like calendar hubs,0
1638,1527_2,It AFAIK impossible create pp opens soon tapped,0
1639,1528_1,By pp takes approve two seconds run even though loads single image shows no splash screen You should work I have run option make faster,0
1640,1529_1,BTW curl,0
1641,1529_2,Pp Sub curl WPMarketplaceWindows Shone W   BEN,0
1642,1531_1,up updated battery save,0
1643,1531_2,Allow developer implement interface user control submit instead filling tile data structure,1
1644,1532_1,His will make times truly live open live of  new applications,0
1645,1533_1,His is also completely secure auntie can analyze class of being submitted,0
1646,1534_1,The x Static NumericConstant way accepting code page constant XAML page already exists WPF,0
1647,1535_1,His approach will provide elegant way accepting constant code XAML pages Silverlight immediate need Windows Shone  ,1
1648,1535_2,For instance public partial class Pp Application public cost in ImageHeight   Pp all is accepting constant ImageHeight XAML page Image Eight x Static Pp ImageHeight is nearer way coming compared alternative approaches,0
1649,1535_3,Please please incorporate future release,1
1650,1538_7,in,0
1651,1538_15,Pp Sub,0
1652,1545_2,A lot programs provide navigation GPS maps,0
1653,1545_3,Some allows user store Favorites,0
1654,1545_4,But did not integrate Of I save POI one program will not be shown,0
1655,1549_1,in mobile does not do emma,0
1656,1549_3,Like Foka ad graphics,0
1657,1549_4,It bit dull have nearly times colour,0
1658,1549_5,Maybe theme pick colours standard set distributed among times do not have colour,0
1659,1549_7,I think Rid view pp list can ease access pp pp icons arrange photo album without name description,0
1660,1549_8,I guess can fit   pp icon in row,0
1661,1549_9,I download supposedly free pp had yet had limited functionality filled as required purchase upgrade license,0
1662,1549_10,I really have no objection paying pp developer has done awesome job I take offence fact are developer mislead customers promise something free mention as limited functionality etc run,0
1663,1549_11,To I really do appreciate fact Marketplace developer API allow domo mode I sincerely hope underhanded practices mentioned will not slip future,1
1664,1549_12,To I really do appreciate fact Marketplace developer API allow domo mode I sincerely hope,0
1665,1549_13,currently miss toast ratification have no way check was,0
1666,1551_1,add search button inside SMS conversation find specific thing said,1
1667,1551_2,current search Office works titles OneNote docs not content is not useful,0
1668,1552_3,His would allow pp quick view calendar twitter something else could be sensitive be viewed quickly without having login,0
1669,1552_4,When would be pp developer allow functionality,0
1670,1552_5,I have specific pp idea will not work without,0
1671,1552_6,Please feel free contact directly regarding,0
1672,1552_7,Rush Ratification Apple in AppHub curl,0
1673,1552_8,BatterySaver controls are buried fairly deep Settings menu,0
1674,1553_1,I want be able turn pp,1
1675,1553_2,I find I want batterysaver time phone barely lasts day without being plugged,0
1676,1555_2,There are several mortification requirements Microsoft are impossible test without physical Windows Shone device,0
1677,1555_3,The requirements involve phone calls text messages june hut music are impossible test within emulation,0
1678,1557_1,In trying develop custom playlist application is apparent is impossible integrate BackgroudAudioPlayer XNA MediaLibrary,0
1679,1557_2,His means applications wish use capabilities BackgroundAgent are restricted using local audit files are deployed the application audit streaming sources,0
1680,1558_1,There is no way access phone MediaLibray Songs have BAP play files the background,0
1681,1558_2,His is highly restrictive can use MediaPlayer foreground applications,0
1682,1558_3,Unless course go predetermined SongCollection SongCollection limitedPlaylist new MediaLibrary Songs His stops ability create custom playlists,0
1683,1558_4,There are really number ways of could address limitation  ,0
1684,1558_6,His way can pass entire SongCollection object MediaPlayer Lay method providing do not stop MediaPlayer entire playlist will continue play despite foreground applications running,0
1685,1558_10,To long user must explicitly accept use the pp background is issue,0
1686,1558_11,Users understand additional strain would potentially put battery life accepting agree okay,0
1687,1558_12,These are suggestions may be smarter ways achieve end current functionallity is painless,0
1688,1558_14,    iii iii  ,0
1689,1565_1,Condensed Riot Ego x height,0
1690,1567_6,I can see two ways accepting arcade scan,0
1691,1567_7,From search button is right user scars bar code sees output search can tap icon decided arcade could be given choice application can use information,0
1692,1567_8,The application would receive decided information also information arcade type etc,0
1693,1568_1,The way would be invoke scanned application web search,0
1694,1570_1,User opens application click button Visual Search gets opened users scan arcade click thumbnail result is directed application information code,0
1695,1570_2,Is good idea,0
1696,1571_1,Thank much great phone,0
1697,1571_2,emmmmmm Hello thank site,0
1698,1571_3,The application would receive decided information also information arcade,0
1699,1580_2,will significant improve advanced users experience,0
1700,1580_7,curl,0
1701,1580_9,His is currently not really possible,0
1702,1580_10,I have direct user web site will open YouTube pp will play video,0
1703,1580_11,After video user has press back twice get pp,0
1704,1581_1,That annoying,0
1705,1581_3,Others are having problem curl curl,0
1706,1581_4,happens type are playing game slight touch either back search button takes context,0
1707,1583_1,Being unable set set contact test is incredibly frustration especially test set does not even cover scenario none have photo example,0
1708,1583_2,Unable stroll online video back forth,0
1709,1584_1,have installed certificates sobs exchange serves,0
1710,1584_2,certificates was wrong,0
1711,1585_1,current release are no possibility see delete certificates were installed phone,0
1712,1585_2,think certificate manager would resolve problem,0
1713,1587_1,I have get impact case makes difficult start stop video recording,0
1714,1588_1,From time time university also likes submit applications are cases not fully grown products teach demon prototypes,0
1715,1589_1,However is no category publishing apes category users react unintelligible give bad reviews expect fully grown product,0
1716,1594_2,I really need can not call every day customer care support see balance buy net etc,1
1717,1595_2,When call codes get answer   minutes do not have option reply choose,0
1718,1595_3,emma,0
1719,1595_4,Now is not possible accept top connection in build internal web server top socket server,0
1720,1596_1,andros has emma,0
1721,1596_2,Right pp titles dozen characters get clipped many places phone i marketplace pp list installed apes list inside pinned times,0
1722,1597_1,in stressing lot tying something stupid seaboard is disappearing time,0
1723,1598_1,guns need fix will buy nikita   is way better she,1
1724,1598_2,Display HTML users can interact in,1
1725,1599_1,clinking hyperlinks mail links dial phone numbers,0
1726,1600_1,Iss hut since new live service like goose reader outlook in Zinc favorites footmarks in mobile desktop new live service,0
1727,1600_2,The developer portal is developer,0
1728,1600_3,There is no point trying fancy us,0
1729,1600_5,I have been trying encourage many friends try making applications,0
1730,1600_6,They are fine SDK practically making application,0
1731,1600_7,That easy,0
1732,1600_8,The issue even I have is trying put marketplace,0
1733,1600_9,The process particularly someone age   getting Dreamspark account particularly have missed webster Pp Sub account is absolutely awful,0
1734,1600_10,You are alienating developer stuff be honest unacceptable,0
1735,1600_11,You should not be charging money service like,1
1736,1607_8,ProtectedData Triple DES Product of Windows  Microsoft Smartdevice Connectivity ProductID computer ProtectedData ProtectedData of of,0
1737,1607_15,LANWiFiPush,0
1738,1607_20,contact information,0
1739,1613_2,Instead making new too list pp let extend native one,1
1740,1616_1,      Box WindowsPhone curl       XBLIG,0
1741,1616_2,  registered javascript witch starts every page   apt add button script near address bar   apt add menu item menu example plain file plain title Forward button plain title description Forward button plain description button icon base encodedicon icon script,0
1742,1616_3,CDATA history forward script button menuItems menuItem title Forward position   script,0
1743,1617_1,CDATA history forward script menuItem menuItems events event name unload script,0
1744,1618_1,CDATA document write Ilagin loaded script event events plain,0
1745,1625_3,addition user should be able take screen shot within multitasking area using finger gesture drag pp toward bottom screen screen capture icon should appear outer edges icon should fill green one edges are completely green photograph noise will occur allow sudden screen flare tell user screen shot has been taken saved saved images older mutitasking area should have every pp have opened,1
1746,1634_3,Windows PhoneWindows Shone Give of,0
1747,1635_8,of ,0
1748,1635_11,SkyDriveLice SDK API of south Give SDK Developer Review SkyDriveLive API SDK of,0
1749,1639_2,His could be implements via iii course since June does tireless Zinc already even Bluetooth,0
1750,1643_1,of API,0
1751,1643_2,quand far il copy di un frame di solid quand si block si pere la memorizzazione induce la proposed sarebbe di carlo memorizzare ache se il telefono viens bloccato,0
1752,1644_1,I wasted two hours code TextBlock Style PhoneTextLargeStyle Next Finding Same The emulation ended handled error cystic message,0
1753,1645_6,In native pp permit open files war zip formats,0
1754,1645_8,magic wand remember login getting tired retiring emailaddress password every login,0
1755,1645_9,   ,0
1756,1645_10,I like functinality SplashScreenImage pg file limited I am trying do,0
1757,1645_11,It minimum I need have   images are auto selected based phone current theme,1
1758,1649_1,Sort annoying have press attach three times send three different pick,0
1759,1649_2,Checkboxes maybe,1
1760,1650_1,Wont weight Button is not working,0
1761,1655_1,I think marketplace voice navigation maps possibility search closest restaurant etc,0
1762,1655_2,june pass,0
1763,1656_1,There are probably even,0
1764,1656_2,In beginning of  users had register new live account set location of get access marketplace example,0
1765,1657_2,It moment can migrate limited number countries,0
1766,1658_4,It help,0
1767,1658_5,Pp need way work together,1
1768,1658_6,Today apes ar silks,0
1769,1658_9,It would be similar In  charms,0
1770,1661_1,public contact calendar,0
1771,1661_2,He need High Performance Age Transition Effects support,0
1772,1661_3,Is alternative giving write access calendar can be hard get go security reasons let us least open appointment directly calendar pp,1
1773,1662_1,Would make possible make calendar viewer can behave real calendar alternative,0
1774,1662_2,Especially also can have delete appointment choose user will need confirm deletions,1
1775,1663_1,Currently can CREATE UPDATE ShellTile using ShellTileData can not get ShellTileData existing ShellTile,0
1776,1663_2,Please release ShellTile TileData function next build,1
1777,1664_1,In addition existing profile tool network activity profile should be given can analyse network activities are happening potentially helping troubleshooting cases whether network activities are becoming bottleneck pp responsiveness,1
1778,1664_2,identify amount network transfer,0
1779,1664_3,votre collegarmi ad internet da computer con il mio windows phone,0
1780,1664_4,Ago is nice pp BUT is not handy always have running background have separate contact list application is exact duplicate contact list people hut,0
1781,1665_1,Practical say least,0
1782,1666_2,QRCode should support chinese,1
1783,1666_3,First I want download all webservice To load assembly stream,0
1784,1667_1,GBK,0
1785,1668_1,To be able make movie share rest World via couture need ability generate MPEG  WMV stream file utilizing hardware codes FileSink,0
1786,1669_1,Also way change enhance audit video captured mid camera will be ended saved file,0
1787,1669_2,I think is much people haven got credit card can not pay games,0
1788,1670_1,Create free GOOD games everyone have fun,1
1789,1670_2,Of SDK could run OSX I would be actually able create apes of  emmmmmm,1
1790,1670_3,browsing market place every day discover new apes want buy ones later time want have time download pp,0
1791,1670_4,might be nice have nice button add favorites,1
1792,1672_1,can display pp special section market,0
1793,1673_1,Any mobile applications are written cava,0
1794,1674_1,It would be nice up  supports,1
1795,1675_1,Would be cool know pp was opened using voice commands pp has voice capability can know start listening right away,1
1796,1676_1,Not much point opening pp voice have pick phone operate pp,0
1797,1676_2,have possibility use category outlook up  contact email calendar,1
1798,1677_1,using category filter see example professional contact professional render vous,0
1799,1677_2,in  has two search provides moment popular search engines like goose missing,0
1800,1677_3,kakaotalk is downloadable software pp mobile devices allows users send receive messages including photo video contact information one one basis groups free,0
1801,1677_4,To use pp need enter phone number without registration logging,0
1802,1677_5,Allow two level access low level API,1
1803,1677_6,Current mode is focused Marketplace apes,0
1804,1678_1,A development mode access granted API is focused Business APPs,0
1805,1678_2,There is bug multicast beginJoinGroup,0
1806,1679_1,After tombstoning method is called onActivated load thread is blocked,0
1807,1679_2,Solution is call method overrule onNavigated method,0
1808,1679_3,please fix,1
1809,1679_4,There It would be better haven have upgrade software via june It is timefull useless There should be felt upgrade OTA,1
1810,1679_5,photo is reserve use came,0
1811,1679_6,Checkboxes select multiple contact sending messages adding group,0
1812,1679_7,Giving us back peak hours mail son will make son way better Phone current of ,0
1813,1679_8,ITIN EIN W   of   Instructions of of Web EIN ITIN EIN ITIN ITIN ITIN,0
1814,1679_9,Would Smart dial please be finally applied phone pp,1
1815,1679_10,It quite frustration have go people click search have find contact dial,0
1816,1679_11,Easy dont have lots contact are managing Thousands contact makes life easy,0
1817,1679_12,Please implement,1
1818,1679_13,Something like curl of perhaps part curl,0
1819,1680_1,Disclaimer link is site,0
1820,1681_1,june,0
1821,1682_1,Forwarding existing message that miss lot,0
1822,1682_2,It would be helpful have ability copy part text message,1
1823,1683_1,Sometimes have share parts messages others,0
1824,1683_2,shouldn be tough implement would be beneficial user,0
1825,1685_1,THX,0
1826,1685_2,Of I unload up  video recorded filling class I cannot see phone album video works,0
1827,1685_3,Being able call group friends directly start conference without doing manual one contact another using new group feature mange,0
1828,1686_1,Hardware accelerated up  uncover library be able us develop professional video cone broadcast streamed video editing apes pad ,0
1829,1687_1,Allow user send Video Studio pictures MMS one pick is supported,1
1830,1687_2,full access box live companion rent moves interact friends etc,0
1831,1687_3,Of someone know sends mass sums mrs message am one recipients   It doesn fall contact conversation is separate can see recipients,0
1832,1688_1,I dont anna see should fall contact conversation,0
1833,1688_2,  Of reply reply goes recipients,0
1834,1689_1,Not good,0
1835,1689_2,dont know people dont know,0
1836,1689_3,dont want see reply nor do want,0
1837,1689_4,And problems apply am sending mass message,0
1838,1689_5,Give of manage Manifest file changes similar project properties changed,0
1839,1689_6,Key Microsoft talk Esch SPB SBSH good companies were making great apes Windows Mobile,0
1840,1689_7,They know make,0
1841,1689_8,NinJamp platform Windows Shone,0
1842,1689_9,The event arguments AddressChooserTask returns contact address string,0
1843,1689_10,To need specific part address would have do fairly tricky passing,0
1844,1689_11,It would be nice had finer access could specifically get say postpone,1
1845,1689_12,When entering address details contact address details are split different fields anyway one would expect be able access individually result AddressChooserTask well,0
1846,1690_1,ChevronWP coming soon,0
1847,1690_2,all need is hardware apes,0
1848,1690_3,A Mobile Device Management Solution disabled manage apes functions Device like platforms Market,0
1849,1690_4,For example I search Star Wars The IMDb pp is suggested,0
1850,1690_5,I click IMDb opens,0
1851,1690_6,Now I must search Star Wars IMDb,0
1852,1690_7,IMDb should open Star Wars page directly being search results,1
1853,1690_8,Currently serialization deserialization CookieContainer does not work,0
1854,1690_9,The documentation says use CookieContainer one needs save HttpOnly colonies,0
1855,1690_10,It seems saving CookieContainer is not possible,0
1856,1690_11,Of server sends HTTPOnly colonies should create System Met CookieContainer request hold colonies although will not see be able access colonies are stored container,0
1857,1690_12,Microphone smiling frequency is fixed,0
1858,1691_1,To Microphone SampleRate property returns fixed value,0
1859,1691_2,For example HTC Bogart microphone sample frequency is fixed   Z,0
1860,1692_1,It is not useful several interesting application,0
1861,1692_2,Of I dont like someone else idea allow     votes takes votes OFF vote count     vote basis,1
1862,1692_3,It would cost   votes take   someone else idea,0
1863,1692_4,Met us open phone application user can see callhistory,1
1864,1693_1,Also let us open call history page Both are useful smart dealing apes,1
1865,1694_1,In pp can least have button directly call history user can see call history since direct API call history is not given due security reasons,1
1866,1694_2,And smart dealer can be full alternative built phone pp since pp also can have quick button got regular phone pp whenever user wants do,0
1867,1694_3,Windows Shone phone NOT June have sort name feature not date taken,0
1868,1695_1,For users have low quality network Background Mile Transfer is not possible,0
1869,1696_1,Mile Transfer should pause call is made comes,1
1870,1696_2,I have voice meme saved phone I would like muddy hear,0
1871,1698_1,But I can not send clip,0
1872,1699_1,I make Themes Foka Android blackBerry Of of  will have Themes personalizable like Symbian Software make will be perfect,0
1873,1699_2,The WebBrowser control perform poorly strolling html content inside   rd party apes whereas page opened inside brother works fine,0
1874,1700_1,Please improve performance next of release,1
1875,1700_2,There is no exposed SelectBox control far appears even though is used Microsoft apes like Settings,0
1876,1700_3,An make available developer,0
1877,1700_4,It would be useful audit applications turn speaker heads is connected,1
1878,1700_5,Especially of radio audit jack connected applications,0
1879,1701_1,Security user is reduced pp having store credentials online services example,0
1880,1701_2,Facebook third party services,0
1881,1701_3,would suggest common credentials store accounts users would need be prompted application could access token surname password,1
1882,1701_4,There should be way test applications real devices without registering pp hut private person perhaps develops application long time pays money year can test application mobile,1
1883,1701_5,There should be way registering without paying punishment have pay,1
1884,1701_6,pp is not not supported windows phone   since dose not support socket,0
1885,1701_7,tried integrate cf not responding,0
1886,1701_8,AppHubDreamSpark      ,0
1887,1701_9,Developer need way sharing data applications,1
1888,1701_10,  Check ApplicationID is installed purchased   Share files applications something could be called SharedStorageFiles instead IsolatedStorageFiles,0
1889,1701_11,  Share variable applications something could be called Desharrapamientos instead IsolatedStorageSettings,1
1890,1702_1,  Check pinned ActiveTiles not modify check ApplicationID primary secondary tile is already pinned,0
1891,1702_2,provide automatically calendar e mail views multi task screen,1
1892,1703_1,AppHub El   Adult Related Contents XAP,0
1893,1703_2,Allow chatting threads goose talk similar facebook chat is implements threads,1
1894,1703_3,place educational video are shown kiss,0
1895,1703_4,abc sings made,0
1896,1704_1,science kiss,0
1897,1705_1,Genu icons In variety menu entries add icons can not read text understand intent System Genu pin start screen ApplicationBar,0
1898,1706_1,When have lot sums best friend want delete old messages can delete single message entire conversation,0
1899,1706_2,He need alternative way delete piece conversation fast way select message want delete,1
1900,1706_3,Black background e mail view,0
1901,1706_4,Why not allow black background white text reading e mail conversations,1
1902,1706_5,His is used venus SMS callender view,0
1903,1706_6,Such nicer dark environment dark theme I chosen,0
1904,1706_7,You can improve feedback forum making work right,1
1905,1706_8,By votes show items I did not Note item til I submitted does not show feedback,0
1906,1707_1,Are guns taking serious,0
1907,1708_1,Chinawe must control flow money,0
1908,1708_2,possibility watch video sat others directly up ,0
1909,1708_3,I am betting of  growing   need do MUCH better Mob of advertising I saw start of avert said Please do not let be new of  ad sure neck was,0
1910,1709_1,By friends know I am developing of  current stuff is embarrassing,0
1911,1709_2,Met Brandon bloke back,0
1912,1709_3,WebBrowser,0
1913,1709_4,possibility written viewer war files native support files,0
1914,1710_1,ability make simple applications phone publish marketplace would be appreciated,0
1915,1711_1,Touchdevelop is good start,0
1916,1711_2,Allow read data Expel,1
1917,1711_3,Word Miles user has created unloaded device use code,0
1918,1712_1,He need ability developer add relevant tags pp descriptions need ability search apes tags tags should also be verified pp submission ensure there relevant dont know anyone else in fed marketplace being swamped total rubbish would be nice see apes in interested instead thousand apes have no interest,1
1919,1712_2,Tombstoning FAS paradigms are non trivial many new of  developer error prone due many developer not understanding completely,0
1920,1713_1,New of blow entries curl curl MSDN documentation help explain write applications work well case Tombstoning,0
1921,1713_2,FAS reduces changes applications Tombstoning still needs be handled,0
1922,1713_3,It will be helpful many developer sample new project temples show variable can be created instantiated better pp experiences can be given users,1
1923,1713_4,is lot names numbers call log time filter will be great oncoming outdoing missed calls filter is also needed,0
1924,1713_5,Filter ListBox is important,0
1925,1713_6,It impossible select value list contains lot items,0
1926,1713_7,Picture   ,0
1927,1713_8,There is no option hard soft rest,0
1928,1713_9,remove useless pp pp uses face icon example,1
1929,1713_10,pp made Edutainment   Those are rubbish,0
1930,1713_12,allow see history user group,1
1931,1713_13,option delete conversations,0
1932,1713_14,Time,0
1933,1713_15,Add of like control support functions like get curl current page support open new tax,1
1934,1713_16,A control allow EASY brother development rather loading page like current one,0
1935,1713_17,share pp like marketplache menu,0
1936,1713_18,retro i can not quickly find pp lots pp shortest,0
1937,1713_19,I noticed programs are using hardware device id giving comfort user even rest,0
1938,1713_20,His is privacy fault since I cannot delete internet stored data connected id,0
1939,1713_21,To I will not sell phone,0
1940,1714_1,For I would like user id anonymous data move phone delete phone without longed live account,1
1941,1714_2,There should be random id instead every rest,1
1942,1714_3,To become regional recognized I believe Windows Shone Devices languages should be regional supported,1
1943,1714_4,in,0
1944,1715_1,WindowsAPP HUB,0
1945,1715_2,O,0
1946,1715_3,Very time microphone recording HTC of  Windows Shone device is starting slight sound bump is added recording stream,0
1947,1716_1,It is hard hear since sound is low raw computer stream is enhanced WAV leaders sound is Windows payable bump turns be noticeable,0
1948,1716_2,The code ran emulation does not results bump,0
1949,1717_1,The problem appears XNA AudioSink recording approaches,0
1950,1717_2,In order reproduce one should try record audit of device not emulation have code add WAV leaders audit stream save isolated storage,0
1951,1718_1,When copy Windows environment play media player,0
1952,1718_2,It beginning audit bump is heard,0
1953,1718_3,The problem may be relevant HTC of  though since I have no device test,0
1954,1718_4,In order reproduce one should try record audit,0
1955,1718_5,Even mediaplayer does not contains copyright media phone recorded video is not possible capture content,0
1956,1718_6,When buy game reasons want change of   lucia example,0
1957,1718_7,will lost games I really be happy can download virtual saving platform new device technical problem have report phone would like have games back without download,0
1958,1718_8,King music search should add ability learn artist get song lyric song hears,1
1959,1718_9,Recognition is accurate should be easy add two buttons,1
1960,1718_10,marketplace pp needs prediction tying not pp watching type,1
1961,1718_11,would speed searches,0
1962,1718_13,Microphone IsHeadset property always return true even without heads connected,0
1963,1719_1,It seems like not good behaviour,0
1964,1719_2,His property should return correct information connected heads,1
1965,1719_3,enable disabled button wake text message,0
1966,1719_4,Creation HUB programs list programs reduce displayed number,0
1967,1719_5,currently have choice hearing voice ratification heads ring vibrated is selected also ring phone,0
1968,1719_6,would be nice have ratification heads vibrated mode,1
1969,1719_7,It least Air France did not test companies picture send SMS are not compatible of  should be great be able open,1
1970,1719_8,were got worst supply goose apes need two exist phone please please please add need,1
1971,1719_9,Like Dashboard update Twist Control box ,0
1972,1719_10,First look smoedjn deviantart com art lucia   x slide  ,0
1973,1719_11,Add wishlist section marketplace users can keep track apes would like buy maybe can not afford right do not have space moment etc,1
1974,1719_12,In addition try buy install buttons pp marketplace listing add pin wishlist option,0
1975,1719_13,Shalt   platform Windows Shone,0
1976,1719_14,Create pp video filters advanced settings including different simulated noise film stock sense,1
1977,1720_1,hashtag NAME,0
1978,1721_1,It would be good back linked contact,1
1979,1722_1,Now rest phone move new phone linking is not kept,0
1980,1723_1,Have linking live id,0
1981,1724_1,came Android world really liked goose map integration turn turn navigation,0
1982,1726_1,address can be opened goose map get direction launch navigation screen,0
1983,1727_1,will pick address map gets turn turn voice direction works like charm,0
1984,1728_1,really liked up  would love see similar fuctionality available up ,1
1985,1728_2,The Music Sides pp should have side selection boxes every category like ones used selecting multiple messages e mail pp making easier create playlists play selected songs artists albums genius video,1
1986,1728_3,I request are able have full customization capability,1
1987,1728_4,Must like windows  ,0
1988,1728_5,The up   os is great,0
1989,1728_6,lacks capability increase volume device costomize live times background,0
1990,1729_1,One thing people want is make device,0
1991,1730_1,of should make advanced confirm,1
1992,1730_2,pp will allow do live times background volume,0
1993,1730_3,let us great devices,1
1994,1731_1,will be happy,0
1995,1731_2,ms will beat plat forms,0
1996,1732_1,Would be nice mirror phone screen to box   like is pad apple to,1
1997,1732_2,I noticed windows phone touch sensitive buttons vibrated do not,0
1998,1733_1,And focus flash can change,0
1999,1733_2,I have well venue pro buttons do not vibrated,0
2000,1734_1,ALL WINDOWS PHONES WITH TOUCH SENSITIVE BUTTONS SHOULD VIBRATE,1
2001,1734_2,returning pp using multitasking,0
2002,1734_3,The ability create multiple custom start views pinning times similar Android in,0
2003,1735_1,For example one screen work one personal perhaps one entertainment,0
2004,1735_2,Would access views via icons pp listing arrow,0
2005,1735_3,ApplicationBar Button MenuItem Next Next Click Command CommandParameter,0
2006,1735_4,His is feature I miss Android,0
2007,1735_5,It makes getting around city much easier,0
2008,1735_6,I tell maps I want go will tell bus take get,0
2009,1735_7,It also knows bus schedule will tell I need be bus stop,0
2010,1736_1,computerWebMarketplace computer up of,0
2011,1737_1,Unable user apes use Bluetooth hansfree ratification like receiving SMS   phone is connected handsfree,1
2012,1737_2, ,0
2013,1737_3,Coast Message seem be localizable serversided,0
2014,1737_4,That has least   disadvantages   work do programme always check user has changed language notify webservice can change Coast messages   user changes language dont start pp is no way notifying webservice is has changed user will get wrong language toasts Change localizable mechanism please,0
2015,1737_5,e book etc,0
2016,1737_6,According description Tushin object should work pop information window activate pressing map icon,0
2017,1737_7,Now does not work way,0
2018,1737_8,Looks like functionality should be corrected,1
2019,1737_9,The emulation should include review control display live view Age States Pp State IsolatedStorageSettings IsolatedStorageFile The ideal would include kind object drill style Sole WPF even ToStrings would work,1
2020,1737_10,His combined file drag drop Windows Explorer would make pp life cycle debugging lot simpler,0
2021,1738_1,Today users click link of times would get message content type is not supported phone,0
2022,1739_1,Although are pp like office aerobes reader many   rd party apes candles particular content type,0
2023,1740_1,He need have way applications can register type content handle user is downloading content using of can choose installed application open,1
2024,1740_2,Today application are achieving embedding brother control is not good experience end user,0
2025,1740_3,Since Screen times option has maximum time   minute consumer perspective okay developer feature is annoying debut apes device Visual Studio shows message like The application could not be launched debugging,0
2026,1741_1,Ensure target device screen is unlocked application is installed,1
2027,1741_2,Like platforms are having option USB Debugging,0
2028,1741_3,The could be implements Windows Shone developer can use haste free,0
2029,1741_4,A general use case is I am working pp started debugging application device suppose encountered issue I stopped debugging I started resolve issue mostly takes time device get locked I debut pp error popes,0
2030,1741_5,To please add Developer option put best option developer menu,1
2031,1741_6,Thanks Since Screen times option has maximum time   minute consumer perspective okay developer feature is annoying debut apes device Visual Studio shows message like The application could not be launched debugging,0
2032,1741_7,A general use case,0
2033,1741_8,APPHUB,0
2034,1741_9,Allow international developer pay Account Registration PayPal others ways local Microsoft office,1
2035,1741_10,Not have international credit card make payment  ,0
2036,1741_11,Rugs Brazil,0
2037,1741_12,Box WindowsPhone ,0
2038,1741_13,While listening new music I want be able update correct song metadata title gene album rating,0
2039,1742_1,That RATING not like dislike,0
2040,1742_2,Eating is in variable I want be able specify exact value,1
2041,1742_3,Currently I can READ value I cannot WRITE since updated library computer song came,0
2042,1742_4,Add of  Marketplace Box   people can brows apes of rather computer Shone,1
2043,1743_1,Would give Windows Shone exposure especially Box users can see Box Give games Windows Shone available,0
2044,1744_1,The ListBox MultiSelectList destroys creates controls strolling,0
2045,1744_2,However using long list Checkboxes within one lists random checks different cheekbones strolling,0
2046,1744_3,INFO URLS curl curl,0
2047,1744_4,The ability give contact another of  user is value especially wife,0
2048,1745_1,I pick contact know I would like be able push phone,1
